scope,label,sample_order,section,spot_id
combined,cell_type_common,4305,section1,section1:822:517
combined,cell_type_common,4306,section1,section1:823:517
combined,cell_type_common,4307,section1,section1:601:518
combined,cell_type_common,4308,section1,section1:787:518
combined,cell_type_common,4309,section1,section1:827:518
combined,cell_type_common,4310,section1,section1:843:518
combined,cell_type_common,4311,section1,section1:911:518
combined,cell_type_common,4312,section1,section1:37:519
combined,cell_type_common,4313,section1,section1:151:519
combined,cell_type_common,4314,section1,section1:180:519
combined,cell_type_common,4315,section1,section1:203:519
combined,cell_type_common,4316,section1,section1:445:519
combined,cell_type_common,4317,section1,section1:892:519
combined,cell_type_common,4318,section1,section1:266:520
combined,cell_type_common,4319,section1,section1:416:520
combined,cell_type_common,4320,section1,section1:434:520
combined,cell_type_common,4321,section1,section1:581:520
combined,cell_type_common,4322,section1,section1:657:520
combined,cell_type_common,4323,section1,section1:793:520
combined,cell_type_common,4324,section1,section1:467:521
combined,cell_type_common,4325,section1,section1:623:521
combined,cell_type_common,4326,section1,section1:691:521
combined,cell_type_common,4327,section1,section1:728:521
combined,cell_type_common,4328,section1,section1:741:521
combined,cell_type_common,4329,section1,section1:746:521
combined,cell_type_common,4330,section1,section1:836:521
combined,cell_type_common,4331,section1,section1:837:521
combined,cell_type_common,4332,section1,section1:884:521
combined,cell_type_common,4333,section1,section1:179:522
combined,cell_type_common,4334,section1,section1:257:522
combined,cell_type_common,4335,section1,section1:554:522
combined,cell_type_common,4336,section1,section1:576:522
combined,cell_type_common,4337,section1,section1:692:522
combined,cell_type_common,4338,section1,section1:738:522
combined,cell_type_common,4339,section1,section1:746:522
combined,cell_type_common,4340,section1,section1:823:522
combined,cell_type_common,4341,section1,section1:837:522
combined,cell_type_common,4342,section1,section1:877:522
combined,cell_type_common,4343,section1,section1:935:522
combined,cell_type_common,4344,section1,section1:79:523
combined,cell_type_common,4345,section1,section1:110:523
combined,cell_type_common,4346,section1,section1:118:523
combined,cell_type_common,4347,section1,section1:178:523
combined,cell_type_common,4348,section1,section1:392:523
combined,cell_type_common,4349,section1,section1:414:523
combined,cell_type_common,4350,section1,section1:525:523
combined,cell_type_common,4351,section1,section1:581:523
combined,cell_type_common,4352,section1,section1:790:523
combined,cell_type_common,4353,section1,section1:119:524
combined,cell_type_common,4354,section1,section1:211:524
combined,cell_type_common,4355,section1,section1:406:524
combined,cell_type_common,4356,section1,section1:563:524
combined,cell_type_common,4357,section1,section1:680:524
combined,cell_type_common,4358,section1,section1:681:524
combined,cell_type_common,4359,section1,section1:785:524
combined,cell_type_common,4360,section1,section1:808:524
combined,cell_type_common,4361,section1,section1:810:524
combined,cell_type_common,4362,section1,section1:878:524
combined,cell_type_common,4363,section1,section1:901:524
combined,cell_type_common,4364,section1,section1:65:525
combined,cell_type_common,4365,section1,section1:154:525
combined,cell_type_common,4366,section1,section1:433:525
combined,cell_type_common,4367,section1,section1:645:525
combined,cell_type_common,4368,section1,section1:715:525
combined,cell_type_common,4369,section1,section1:785:525
combined,cell_type_common,4370,section1,section1:983:525
combined,cell_type_common,4371,section1,section1:985:525
combined,cell_type_common,4372,section1,section1:48:526
combined,cell_type_common,4373,section1,section1:327:526
combined,cell_type_common,4374,section1,section1:394:526
combined,cell_type_common,4375,section1,section1:470:526
combined,cell_type_common,4376,section1,section1:526:526
combined,cell_type_common,4377,section1,section1:612:526
combined,cell_type_common,4378,section1,section1:646:526
combined,cell_type_common,4379,section1,section1:671:526
combined,cell_type_common,4380,section1,section1:881:526
combined,cell_type_common,4381,section1,section1:955:526
combined,cell_type_common,4382,section1,section1:137:527
combined,cell_type_common,4383,section1,section1:281:527
combined,cell_type_common,4384,section1,section1:502:527
combined,cell_type_common,4385,section1,section1:721:527
combined,cell_type_common,4386,section1,section1:111:528
combined,cell_type_common,4387,section1,section1:465:528
combined,cell_type_common,4388,section1,section1:614:528
combined,cell_type_common,4389,section1,section1:199:529
combined,cell_type_common,4390,section1,section1:531:529
combined,cell_type_common,4391,section1,section1:826:529
combined,cell_type_common,4392,section1,section1:833:529
combined,cell_type_common,4393,section1,section1:863:529
combined,cell_type_common,4394,section1,section1:269:530
combined,cell_type_common,4395,section1,section1:280:530
combined,cell_type_common,4396,section1,section1:864:530
combined,cell_type_common,4397,section1,section1:896:530
combined,cell_type_common,4398,section1,section1:915:530
combined,cell_type_common,4399,section1,section1:55:531
combined,cell_type_common,4400,section1,section1:79:531
combined,cell_type_common,4401,section1,section1:302:531
combined,cell_type_common,4402,section1,section1:461:531
combined,cell_type_common,4403,section1,section1:519:531
combined,cell_type_common,4404,section1,section1:576:531
combined,cell_type_common,4405,section1,section1:771:531
combined,cell_type_common,4406,section1,section1:64:532
combined,cell_type_common,4407,section1,section1:380:532
combined,cell_type_common,4408,section1,section1:395:532
combined,cell_type_common,4409,section1,section1:464:532
combined,cell_type_common,4410,section1,section1:556:532
combined,cell_type_common,4411,section1,section1:682:532
combined,cell_type_common,4412,section1,section1:866:532
combined,cell_type_common,4413,section1,section1:871:532
combined,cell_type_common,4414,section1,section1:916:532
combined,cell_type_common,4415,section1,section1:76:533
combined,cell_type_common,4416,section1,section1:95:533
combined,cell_type_common,4417,section1,section1:165:533
combined,cell_type_common,4418,section1,section1:285:533
combined,cell_type_common,4419,section1,section1:379:533
combined,cell_type_common,4420,section1,section1:491:533
combined,cell_type_common,4421,section1,section1:560:533
combined,cell_type_common,4422,section1,section1:730:533
combined,cell_type_common,4423,section1,section1:858:533
combined,cell_type_common,4424,section1,section1:53:534
combined,cell_type_common,4425,section1,section1:155:534
combined,cell_type_common,4426,section1,section1:314:534
combined,cell_type_common,4427,section1,section1:448:534
combined,cell_type_common,4428,section1,section1:505:534
combined,cell_type_common,4429,section1,section1:568:534
combined,cell_type_common,4430,section1,section1:27:535
combined,cell_type_common,4431,section1,section1:87:535
combined,cell_type_common,4432,section1,section1:180:535
combined,cell_type_common,4433,section1,section1:227:535
combined,cell_type_common,4434,section1,section1:229:535
combined,cell_type_common,4435,section1,section1:344:535
combined,cell_type_common,4436,section1,section1:365:535
combined,cell_type_common,4437,section1,section1:406:535
combined,cell_type_common,4438,section1,section1:509:535
combined,cell_type_common,4439,section1,section1:576:535
combined,cell_type_common,4440,section1,section1:678:535
combined,cell_type_common,4441,section1,section1:813:535
combined,cell_type_common,4442,section1,section1:923:535
combined,cell_type_common,4443,section1,section1:54:536
combined,cell_type_common,4444,section1,section1:100:536
combined,cell_type_common,4445,section1,section1:245:536
combined,cell_type_common,4446,section1,section1:440:536
combined,cell_type_common,4447,section1,section1:474:536
combined,cell_type_common,4448,section1,section1:612:536
combined,cell_type_common,4449,section1,section1:920:536
combined,cell_type_common,4450,section1,section1:26:537
combined,cell_type_common,4451,section1,section1:65:537
combined,cell_type_common,4452,section1,section1:145:537
combined,cell_type_common,4453,section1,section1:167:537
combined,cell_type_common,4454,section1,section1:250:537
combined,cell_type_common,4455,section1,section1:594:537
combined,cell_type_common,4456,section1,section1:365:538
combined,cell_type_common,4457,section1,section1:452:538
combined,cell_type_common,4458,section1,section1:578:538
combined,cell_type_common,4459,section1,section1:594:538
combined,cell_type_common,4460,section1,section1:722:538
combined,cell_type_common,4461,section1,section1:862:538
combined,cell_type_common,4462,section1,section1:870:538
combined,cell_type_common,4463,section1,section1:931:538
combined,cell_type_common,4464,section1,section1:538:539
combined,cell_type_common,4465,section1,section1:725:539
combined,cell_type_common,4466,section1,section1:829:539
combined,cell_type_common,4467,section1,section1:841:539
combined,cell_type_common,4468,section1,section1:868:539
combined,cell_type_common,4469,section1,section1:933:539
combined,cell_type_common,4470,section1,section1:26:540
combined,cell_type_common,4471,section1,section1:92:540
combined,cell_type_common,4472,section1,section1:183:540
combined,cell_type_common,4473,section1,section1:282:540
combined,cell_type_common,4474,section1,section1:316:540
combined,cell_type_common,4475,section1,section1:599:540
combined,cell_type_common,4476,section1,section1:685:540
combined,cell_type_common,4477,section1,section1:767:540
combined,cell_type_common,4478,section1,section1:864:540
combined,cell_type_common,4479,section1,section1:903:540
combined,cell_type_common,4480,section1,section1:80:541
combined,cell_type_common,4481,section1,section1:167:541
combined,cell_type_common,4482,section1,section1:612:541
combined,cell_type_common,4483,section1,section1:800:541
combined,cell_type_common,4484,section1,section1:802:541
combined,cell_type_common,4485,section1,section1:872:541
combined,cell_type_common,4486,section1,section1:133:542
combined,cell_type_common,4487,section1,section1:221:542
combined,cell_type_common,4488,section1,section1:274:542
